 Number on x ; Number on y ;   geolon  ;  geolat    ;  cos of rot;  sin of rot
   223;    46;    38.625000;    42.740000;     1.000000;    -0.000000
   224;    46;    38.675000;    42.740000;     1.000000;    -0.000000
   225;    46;    38.725000;    42.740000;     1.000000;    -0.000000
   226;    46;    38.775000;    42.740000;     1.000000;    -0.000000
   227;    46;    38.825000;    42.740000;     1.000000;    -0.000000
   228;    46;    38.875000;    42.740000;     1.000000;    -0.000000
   229;    46;    38.925000;    42.740000;     1.000000;    -0.000000
   230;    46;    38.975000;    42.740000;     1.000000;    -0.000000
   231;    46;    39.025000;    42.740000;     1.000000;    -0.000000
   232;    46;    39.075000;    42.740000;     1.000000;    -0.000000
   233;    46;    39.125000;    42.740000;     1.000000;    -0.000000
   234;    46;    39.175000;    42.740000;     1.000000;    -0.000000
   235;    46;    39.225000;    42.740000;     1.000000;    -0.000000
   236;    46;    39.275000;    42.740000;     1.000000;    -0.000000
   237;    46;    39.325000;    42.740000;     1.000000;    -0.000000
   238;    46;    39.375000;    42.740000;     1.000000;    -0.000000
   239;    46;    39.425000;    42.740000;     1.000000;    -0.000000
   240;    46;    39.475000;    42.740000;     1.000000;    -0.000000
   241;    46;    39.525000;    42.740000;     1.000000;    -0.000000
   242;    46;    39.575000;    42.740000;     1.000000;    -0.000000
   243;    46;    39.625000;    42.740000;     1.000000;    -0.000000
   244;    46;    39.675000;    42.740000;     1.000000;    -0.000000
   245;    46;    39.725000;    42.740000;     1.000000;    -0.000000
   246;    46;    39.775000;    42.740000;     1.000000;    -0.000000
   247;    46;    39.825000;    42.740000;     1.000000;    -0.000000
   248;    46;    39.875000;    42.740000;     1.000000;    -0.000000
   249;    46;    39.925000;    42.740000;     1.000000;    -0.000000
   250;    46;    39.975000;    42.740000;     1.000000;    -0.000000
   251;    46;    40.025000;    42.740000;     1.000000;    -0.000000
   252;    46;    40.075000;    42.740000;     1.000000;    -0.000000
   253;    46;    40.125000;    42.740000;     1.000000;    -0.000000
   254;    46;    40.175000;    42.740000;     1.000000;    -0.000000
   255;    46;    40.225000;    42.740000;     1.000000;    -0.000000
   256;    46;    40.275000;    42.740000;     1.000000;    -0.000000
   257;    46;    40.325000;    42.740000;     1.000000;    -0.000000
   258;    46;    40.375000;    42.740000;     1.000000;    -0.000000
   259;    46;    40.425000;    42.740000;     1.000000;    -0.000000
   260;    46;    40.475000;    42.740000;     1.000000;    -0.000000
   261;    46;    40.525000;    42.740000;     1.000000;    -0.000000
   262;    46;    40.575000;    42.740000;     1.000000;    -0.000000
   263;    46;    40.625000;    42.740000;     1.000000;    -0.000000
   264;    46;    40.675000;    42.740000;     1.000000;    -0.000000
   265;    46;    40.725000;    42.740000;     1.000000;    -0.000000
   266;    46;    40.775000;    42.740000;     1.000000;    -0.000000
   267;    46;    40.825000;    42.740000;     1.000000;    -0.000000
   268;    46;    40.875000;    42.740000;     1.000000;    -0.000000
   269;    46;    40.925000;    42.740000;     1.000000;    -0.000000
   270;    46;    40.975000;    42.740000;     1.000000;    -0.000000
   271;    46;    41.025000;    42.740000;     1.000000;    -0.000000
   272;    46;    41.075000;    42.740000;     1.000000;    -0.000000
   273;    46;    41.125000;    42.740000;     1.000000;    -0.000000
   274;    46;    41.175000;    42.740000;     1.000000;    -0.000000
   275;    46;    41.225000;    42.740000;     1.000000;    -0.000000
   276;    46;    41.275000;    42.740000;     1.000000;    -0.000000
   277;    46;    41.325000;    42.740000;     1.000000;    -0.000000
   278;    46;    41.375000;    42.740000;     1.000000;    -0.000000
   279;    46;    41.425000;    42.740000;     1.000000;    -0.000000
   280;    46;    41.475000;    42.740000;     1.000000;    -0.000000
   281;    46;    41.525000;    42.740000;     1.000000;    -0.000000
   282;    46;    41.575000;    42.740000;     1.000000;    -0.000000
   283;    46;    41.625000;    42.740000;     1.000000;    -0.000000
   284;    46;    41.675000;    42.740000;     1.000000;    -0.000000
   285;    46;    41.725000;    42.740000;     1.000000;    -0.000000
     1;    47;    27.525000;    42.780000;     1.000000;    -0.000000
     2;    47;    27.575000;    42.780000;     1.000000;    -0.000000
     3;    47;    27.625000;    42.780000;     1.000000;    -0.000000
     4;    47;    27.675000;    42.780000;     1.000000;    -0.000000
     5;    47;    27.725000;    42.780000;     1.000000;    -0.000000
     6;    47;    27.775000;    42.780000;     1.000000;    -0.000000
     7;    47;    27.825000;    42.780000;     1.000000;    -0.000000
     8;    47;    27.875000;    42.780000;     1.000000;    -0.000000
     9;    47;    27.925000;    42.780000;     1.000000;    -0.000000
    10;    47;    27.975000;    42.780000;     1.000000;    -0.000000
    11;    47;    28.025000;    42.780000;     1.000000;    -0.000000
    12;    47;    28.075000;    42.780000;     1.000000;    -0.000000
    13;    47;    28.125000;    42.780000;     1.000000;    -0.000000
    14;    47;    28.175000;    42.780000;     1.000000;    -0.000000
    15;    47;    28.225000;    42.780000;     1.000000;    -0.000000
    16;    47;    28.275000;    42.780000;     1.000000;    -0.000000
    17;    47;    28.325000;    42.780000;     1.000000;    -0.000000
    18;    47;    28.375000;    42.780000;     1.000000;    -0.000000
    19;    47;    28.425000;    42.780000;     1.000000;    -0.000000
    20;    47;    28.475000;    42.780000;     1.000000;    -0.000000
    21;    47;    28.525000;    42.780000;     1.000000;    -0.000000
    22;    47;    28.575000;    42.780000;     1.000000;    -0.000000
    23;    47;    28.625000;    42.780000;     1.000000;    -0.000000
    24;    47;    28.675000;    42.780000;     1.000000;    -0.000000
    25;    47;    28.725000;    42.780000;     1.000000;    -0.000000
    26;    47;    28.775000;    42.780000;     1.000000;    -0.000000
    27;    47;    28.825000;    42.780000;     1.000000;    -0.000000
    28;    47;    28.875000;    42.780000;     1.000000;    -0.000000
    29;    47;    28.925000;    42.780000;     1.000000;    -0.000000
    30;    47;    28.975000;    42.780000;     1.000000;    -0.000000
    31;    47;    29.025000;    42.780000;     1.000000;    -0.000000
    32;    47;    29.075000;    42.780000;     1.000000;    -0.000000
    33;    47;    29.125000;    42.780000;     1.000000;    -0.000000
    34;    47;    29.175000;    42.780000;     1.000000;    -0.000000
    35;    47;    29.225000;    42.780000;     1.000000;    -0.000000
    36;    47;    29.275000;    42.780000;     1.000000;    -0.000000
    37;    47;    29.325000;    42.780000;     1.000000;    -0.000000
    38;    47;    29.375000;    42.780000;     1.000000;    -0.000000
    39;    47;    29.425000;    42.780000;     1.000000;    -0.000000
    40;    47;    29.475000;    42.780000;     1.000000;    -0.000000
    41;    47;    29.525000;    42.780000;     1.000000;    -0.000000
    42;    47;    29.575000;    42.780000;     1.000000;    -0.000000
    43;    47;    29.625000;    42.780000;     1.000000;    -0.000000
    44;    47;    29.675000;    42.780000;     1.000000;    -0.000000
    45;    47;    29.725000;    42.780000;     1.000000;    -0.000000
    46;    47;    29.775000;    42.780000;     1.000000;    -0.000000
    47;    47;    29.825000;    42.780000;     1.000000;    -0.000000
    48;    47;    29.875000;    42.780000;     1.000000;    -0.000000
    49;    47;    29.925000;    42.780000;     1.000000;    -0.000000
    50;    47;    29.975000;    42.780000;     1.000000;    -0.000000
    51;    47;    30.025000;    42.780000;     1.000000;    -0.000000
    52;    47;    30.075000;    42.780000;     1.000000;    -0.000000
    53;    47;    30.125000;    42.780000;     1.000000;    -0.000000
    54;    47;    30.175000;    42.780000;     1.000000;    -0.000000
    55;    47;    30.225000;    42.780000;     1.000000;    -0.000000
    56;    47;    30.275000;    42.780000;     1.000000;    -0.000000
    57;    47;    30.325000;    42.780000;     1.000000;    -0.000000
    58;    47;    30.375000;    42.780000;     1.000000;    -0.000000
    59;    47;    30.425000;    42.780000;     1.000000;    -0.000000
    60;    47;    30.475000;    42.780000;     1.000000;    -0.000000
    61;    47;    30.525000;    42.780000;     1.000000;    -0.000000
    62;    47;    30.575000;    42.780000;     1.000000;    -0.000000
    63;    47;    30.625000;    42.780000;     1.000000;    -0.000000
    64;    47;    30.675000;    42.780000;     1.000000;    -0.000000
    65;    47;    30.725000;    42.780000;     1.000000;    -0.000000
    66;    47;    30.775000;    42.780000;     1.000000;    -0.000000
    67;    47;    30.825000;    42.780000;     1.000000;    -0.000000
    68;    47;    30.875000;    42.780000;     1.000000;    -0.000000
    69;    47;    30.925000;    42.780000;     1.000000;    -0.000000
    70;    47;    30.975000;    42.780000;     1.000000;    -0.000000
    71;    47;    31.025000;    42.780000;     1.000000;    -0.000000
    72;    47;    31.075000;    42.780000;     1.000000;    -0.000000
    73;    47;    31.125000;    42.780000;     1.000000;    -0.000000
    74;    47;    31.175000;    42.780000;     1.000000;    -0.000000
    75;    47;    31.225000;    42.780000;     1.000000;    -0.000000
    76;    47;    31.275000;    42.780000;     1.000000;    -0.000000
    77;    47;    31.325000;    42.780000;     1.000000;    -0.000000
    78;    47;    31.375000;    42.780000;     1.000000;    -0.000000
    79;    47;    31.425000;    42.780000;     1.000000;    -0.000000
    80;    47;    31.475000;    42.780000;     1.000000;    -0.000000
    81;    47;    31.525000;    42.780000;     1.000000;    -0.000000
    82;    47;    31.575000;    42.780000;     1.000000;    -0.000000
    83;    47;    31.625000;    42.780000;     1.000000;    -0.000000
    84;    47;    31.675000;    42.780000;     1.000000;    -0.000000
    85;    47;    31.725000;    42.780000;     1.000000;    -0.000000
    86;    47;    31.775000;    42.780000;     1.000000;    -0.000000
    87;    47;    31.825000;    42.780000;     1.000000;    -0.000000
    88;    47;    31.875000;    42.780000;     1.000000;    -0.000000
    89;    47;    31.925000;    42.780000;     1.000000;    -0.000000
    90;    47;    31.975000;    42.780000;     1.000000;    -0.000000
    91;    47;    32.025000;    42.780000;     1.000000;    -0.000000
    92;    47;    32.075000;    42.780000;     1.000000;    -0.000000
    93;    47;    32.125000;    42.780000;     1.000000;    -0.000000
    94;    47;    32.175000;    42.780000;     1.000000;    -0.000000
    95;    47;    32.225000;    42.780000;     1.000000;    -0.000000
    96;    47;    32.275000;    42.780000;     1.000000;    -0.000000
    97;    47;    32.325000;    42.780000;     1.000000;    -0.000000
    98;    47;    32.375000;    42.780000;     1.000000;    -0.000000
    99;    47;    32.425000;    42.780000;     1.000000;    -0.000000
   100;    47;    32.475000;    42.780000;     1.000000;    -0.000000
   101;    47;    32.525000;    42.780000;     1.000000;    -0.000000
   102;    47;    32.575000;    42.780000;     1.000000;    -0.000000
   103;    47;    32.625000;    42.780000;     1.000000;    -0.000000
   104;    47;    32.675000;    42.780000;     1.000000;    -0.000000
   105;    47;    32.725000;    42.780000;     1.000000;    -0.000000
   106;    47;    32.775000;    42.780000;     1.000000;    -0.000000
   107;    47;    32.825000;    42.780000;     1.000000;    -0.000000
   108;    47;    32.875000;    42.780000;     1.000000;    -0.000000
   109;    47;    32.925000;    42.780000;     1.000000;    -0.000000
   110;    47;    32.975000;    42.780000;     1.000000;    -0.000000
   111;    47;    33.025000;    42.780000;     1.000000;    -0.000000
   112;    47;    33.075000;    42.780000;     1.000000;    -0.000000
   113;    47;    33.125000;    42.780000;     1.000000;    -0.000000
   114;    47;    33.175000;    42.780000;     1.000000;    -0.000000
   115;    47;    33.225000;    42.780000;     1.000000;    -0.000000
   116;    47;    33.275000;    42.780000;     1.000000;    -0.000000
   117;    47;    33.325000;    42.780000;     1.000000;    -0.000000
   118;    47;    33.375000;    42.780000;     1.000000;    -0.000000
   119;    47;    33.425000;    42.780000;     1.000000;    -0.000000
   120;    47;    33.475000;    42.780000;     1.000000;    -0.000000
   121;    47;    33.525000;    42.780000;     1.000000;    -0.000000
   122;    47;    33.575000;    42.780000;     1.000000;    -0.000000
   123;    47;    33.625000;    42.780000;     1.000000;    -0.000000
   124;    47;    33.675000;    42.780000;     1.000000;    -0.000000
   125;    47;    33.725000;    42.780000;     1.000000;    -0.000000
   126;    47;    33.775000;    42.780000;     1.000000;    -0.000000
   127;    47;    33.825000;    42.780000;     1.000000;    -0.000000
   128;    47;    33.875000;    42.780000;     1.000000;    -0.000000
   129;    47;    33.925000;    42.780000;     1.000000;    -0.000000
   130;    47;    33.975000;    42.780000;     1.000000;    -0.000000
